Video Title,Genre,Comment,Error,Category,Correct Form
সেরা ম্যাচ!!! Bangladesh vs Sri Lanka Best Funny Video | Nidhas Trophy Dubbing | Sports Talkies,Sports,অসাধারণ সুন্দর লাগছে,0,,অসাধারণ সুন্দর লাগছে
শ্রেষ্ঠ মানুষেরা - [পর্ব ১৯] - মুসা (আঃ) (আল্লাহ্‌র সাথে কথোপকথন),Miscellaneous,আরো বেশি বেশি  শ্রেষ্ঠ মানুস এর পর্ব চাই ভাই,1,Spelling,আরো বেশি বেশি  শ্রেষ্ঠ মানুষ এর পর্ব চাই ভাই
"ভাড়া করা হাতি নিয়ে চাঁদাবাজি, আটকালেন রবিনহুড || Jago News",News,হাতিসহ তাদেরকে আইনের আওতায় আনা হোক,0,,হাতিসহ তাদেরকে আইনের আওতায় আনা হোক
আদানির সাথে বিদ্যুৎ চুক্তি কতটা ক্ষতিকর ?,Politics,বাংলাদেশে কয়লা খনি নেই বোধ হয় ন্যাচারাল গ্যাস এর ভান্ডার সত্বেও সেখানে খোঁজ না করে আদানির কয়লার জন্য হাত পাতছে কেন,1,Multiple Errors,বাংলাদেশে কয়লা খনি নেই বোধ হয় প্রাকৃতিক গ্যাস এর ভান্ডার সত্তেও সেখানে খোঁজ না করে আমদানির কয়লার জন্য হাত পাতছে কেন
কে ছিলেন জিয়াউর রহমান | Who was Ziaur Rahman | Biography | Information |,Politics,বাংলাদেশ  সর্বকালের সর্বশ্রেষ্ঠ জনপ্রিয় জননেতা জিয়া,1,Grammatical,বাংলাদেশ এর সর্বকালের সর্বশ্রেষ্ঠ জনপ্রিয় জননেতা জিয়া
"Coffee Houser sei addata Video, Debashis Sengupta_",Entertainment,এই গানটা সব সময়ই শুনতে ভালো লাগে,0,,এই গানটা সব সময়ই শুনতে ভালো লাগে
ফুটবল বিশ্বকাপ নিয়ে গগন ও সুমাইয়ার ডুয়েট গান🔥GOGON ft. SUMAIYA | জমবে রে জমবে এবার ফুটবল বিশ্বকাপ,Entertainment,অনেক ভালো লেগেছে গগন সাকিব ভাইয়া,0,,অনেক ভালো লেগেছে গগন সাকিব ভাইয়া
Ural Debo Akashe | উড়াল দেব আকাশে | Ayub Bachchu | প্রেম তুমি কি ?,Entertainment,সে গানে গানে বলে গেছেন চলে গেছেন না ফেরার দেশে,0,,সে গানে গানে বলে গেছেন চলে গেছেন না ফেরার দেশে
"ভিজিটিং কার্ডে রঙিন প্রলোভন, টার্গেট তরুণ-তরুণী,  কিসের হাতছানি ? Visiting Card | Abasik Hotel Card",News,সংবাদমাধ্যম কে এভাবে সাহসি পদক্ষেপ নিতে হবে,1,Spelling,সংবাদমাধ্যম কে এভাবে সাহসী পদক্ষেপ নিতে হবে
তুরস্কের চেয়ে ভয়াবহ ভূমিকম্পের ঝুঁকিতে বাংলাদেশ | BBC Bangla,News,ভাই আপনার জন্য  অনেক  দোয়া  রইল৷,0,,ভাই আপনার জন্য  অনেক  দোয়া  রইল৷
যে প্রেম কাহিনী কোন বাধা মানেনি | BBC Bangla,Miscellaneous,আল্লহ পাক আমাদেরকে রক্ষা করুন আমিন,0,,আল্লহ পাক আমাদেরকে রক্ষা করুন আমিন
নির্বাচনের আগে হিরো আলম আমার সাথে দেখা করেছিল | ব্যারিস্টার আন্দালিব রহমান পার্থ,Politics,ভাই আপনি দল গঠন করেন,0,,ভাই আপনি দল গঠন করেন
Turkey earthquake: সিরিয়ার ধ্বংসস্তূপ থেকে সুস্থ নবজাতক উদ্ধার,News,জিয়া একজন সত্যি কার দেশপ্রেমিক আর নেতা ছিলেন,0,,জিয়া একজন সত্যি কার দেশপ্রেমিক আর নেতা ছিলেন
যে প্রেম কাহিনী কোন বাধা মানেনি | BBC Bangla,Miscellaneous,আল্লাহ্ মুসলিম মেয়েদের ঈমানি শক্তি আরো বাড়িয়ে দিন,0,,আল্লাহ্ মুসলিম মেয়েদের ঈমানি শক্তি আরো বাড়িয়ে দিন
খেলা হবে' রাজনীতির মাঠে আবারও আলোচনায় কেন? | BBC Bangla,Politics,গোল উল্টাপাল্টা হয়ে যাবা না জবাব দেন নাসিম সঠিকভাবে নির্বাচন দিন আসসালামুয়ালাইকুম ওবায়দুল সাহেব যেভাবে বলতেছে খেলা হবে মনে হয় যে আগের মতই নির্বাচন হয়ে যাইব,1,Grammatical,গোল উল্টাপাল্টা হয়ে যাবে না জবাব দেন নাসিম সঠিকভাবে নির্বাচন দিন আসসালামুয়ালাইকুম ওবায়দুল সাহেব যেভাবে বলতেছে খেলা হবে মনে হয় যে আগের মতই নির্বাচন হয়ে যাইব
